timestamp,longitude,latitude,temperature_c,day_low_temperature_c,day_high_temperature_c,pressure_dbar,humidity_percent,salinity_psu
2022-10-31 18:51:00,-123.0559,83.4511,25.05,20.62,33.43,4127.47,67.51,39.76
2024-02-09 01:35:00,155.9047,-74.312,1.17,8.36,25.03,8086.23,83.0,38.13
2020-08-04 10:45:00,105.2405,-10.0778,1.81,14.09,16.99,9465.32,97.22,36.39
2021-02-22 20:18:00,5.8926,-73.3332,17.51,11.92,29.07,4132.98,65.59,39.33
2022-06-03 16:40:00,-3.079,-46.1443,1.89,10.82,29.05,1439.23,94.45,30.39
2023-06-05 14:29:00,-133.8917,-41.0141,27.53,5.78,16.67,908.18,70.48,35.58
2023-06-27 21:54:00,-40.7634,1.2501,29.59,17.15,19.62,7027.26,87.56,33.63
2022-11-27 02:28:00,-126.0333,50.813,8.65,12.15,13.52,5477.76,84.3,39.6
2020-03-18 00:03:00,-81.9284,-29.781,20.87,0.12,11.99,9922.53,68.73,32.63
2019-10-09 07:18:00,-177.6955,50.4408,11.09,-1.99,30.18,10488.81,74.78,32.33
2021-04-02 22:59:00,-42.4567,-87.0891,3.71,-1.45,19.31,9878.63,81.87,30.31
2023-07-28 00:07:00,61.4083,-80.001,34.22,0.05,17.03,831.97,96.48,31.64
2024-07-09 18:42:00,67.4154,-59.4933,27.12,8.02,16.4,3126.9,67.37,33.36
2019-12-07 23:24:00,-30.0726,-9.3991,34.88,6.25,11.87,2626.88,73.75,33.63
2023-09-07 22:56:00,82.6048,-23.7895,-0.01,2.23,34.62,755.29,99.78,30.47
2019-08-23 18:28:00,-27.2571,40.2873,7.97,11.92,19.18,10101.0,91.58,38.5
2024-03-23 09:55:00,144.9925,88.7092,1.55,24.19,14.11,9842.65,75.37,32.77
2022-07-15 00:55:00,-66.1087,53.6656,13.38,2.34,31.6,4298.44,65.69,36.48
2020-06-12 09:30:00,36.9237,57.1707,23.27,4.77,28.08,10545.81,80.03,38.68
2022-09-01 05:16:00,-143.2357,87.8024,23.69,10.48,26.57,6196.8,83.35,38.6
2022-08-22 04:17:00,0.0488,-6.7045,33.59,15.3,17.43,4774.35,70.33,33.89
2024-06-04 16:53:00,-43.7357,83.9809,23.62,14.21,20.39,6046.15,88.48,34.0
2024-05-02 23:15:00,-87.475,15.1343,18.85,12.07,31.03,4642.61,81.64,35.36
2021-06-20 02:32:00,-65.8228,31.8167,3.76,17.91,26.0,3210.76,74.68,31.78
2024-08-27 04:12:00,-65.3567,-84.6562,29.03,20.84,18.64,1992.12,71.59,35.76
2019-07-21 04:25:00,-5.7056,-5.7095,9.29,24.97,12.73,5066.88,71.4,39.94
2022-10-21 16:00:00,123.5919,85.479,7.62,10.57,32.51,5838.54,91.59,35.54
2019-11-15 01:38:00,-4.6303,77.7553,7.36,24.86,33.89,9037.84,79.93,36.16
2020-12-24 06:55:00,-105.0091,-20.4065,14.86,17.72,27.97,5207.16,71.32,30.39
2023-08-28 11:16:00,-155.1143,12.8603,-1.57,15.75,27.28,9123.53,91.54,33.68
2024-01-14 19:25:00,-54.1558,62.7454,8.94,15.27,23.44,10501.17,60.87,33.02
2022-02-09 18:57:00,-123.3788,-33.4858,20.95,22.59,34.29,7936.36,99.81,34.66
2021-01-20 11:20:00,120.8727,-50.8044,17.16,23.59,27.35,1316.86,95.55,35.91
2022-09-02 21:33:00,178.1924,-63.3275,4.57,2.82,11.92,5073.92,89.72,31.4
2019-12-31 02:14:00,125.4851,-67.2242,23.66,11.32,12.29,9423.81,70.66,31.24
2021-01-08 09:58:00,-41.5124,70.5002,29.92,23.42,34.09,5408.06,95.6,33.72
2022-06-28 14:21:00,-150.822,14.3156,28.47,8.32,33.58,8918.0,92.66,38.44
2021-02-01 05:51:00,75.3863,6.5001,34.56,4.28,23.95,8534.84,92.06,30.96
2020-12-19 23:20:00,60.5138,-58.8868,34.43,0.77,15.35,1758.29,67.01,33.82
2020-08-05 20:58:00,-155.7983,-18.5174,29.97,14.12,24.59,3624.37,84.62,35.74
2021-10-18 04:03:00,103.9607,88.2817,19.66,16.91,29.09,8403.02,96.0,31.61
2022-01-14 17:34:00,116.8321,-3.1967,28.37,3.28,10.21,1750.96,80.18,31.74
2023-07-08 23:23:00,78.4025,-80.2404,34.46,16.19,30.57,4650.69,82.06,35.86
2022-09-07 12:53:00,81.9627,-18.3366,16.85,22.29,21.62,1510.92,76.31,35.58
2023-09-29 02:36:00,68.3185,-80.2612,9.05,4.58,21.58,2592.74,86.8,37.53
2020-04-29 02:34:00,-22.9853,27.2053,18.17,1.29,20.86,3141.83,94.41,32.63
2023-09-12 22:59:00,41.8705,-14.52,30.12,20.56,27.3,5832.92,80.42,35.63
2023-10-24 17:57:00,42.0467,-62.607,11.79,22.74,15.24,10030.95,98.76,38.89
2022-12-14 00:25:00,13.5914,62.4727,6.15,3.8,25.17,4241.13,76.14,34.29
2023-07-29 07:52:00,37.4073,16.1561,16.88,17.48,11.1,9349.62,64.86,33.71
2020-10-13 15:30:00,-36.1997,-2.6647,31.71,13.95,30.28,7646.95,60.58,38.26
2019-07-30 09:38:00,64.1859,52.5635,5.14,4.46,30.39,8584.99,83.16,37.81
2022-06-10 06:51:00,-98.2788,13.3198,14.14,20.24,17.8,8384.27,92.54,33.21
2022-04-20 13:10:00,127.1836,-78.2536,17.34,10.7,12.64,3323.3,93.94,32.66
2021-11-18 09:28:00,126.3355,-43.5818,14.37,16.91,28.69,2598.76,98.55,36.35
2020-11-18 09:18:00,-0.7696,13.2359,2.92,6.14,21.76,10753.42,81.05,32.65
2022-04-22 16:08:00,-1.2266,-71.0092,1.37,20.03,33.12,8116.1,68.41,34.29
2021-07-29 23:08:00,-36.3428,-44.9888,7.32,5.14,18.84,4023.56,87.13,34.92
2023-08-07 18:38:00,-163.5328,19.159,11.08,7.85,31.04,6098.21,95.72,38.23
2020-09-17 18:10:00,-128.4246,76.6075,1.69,8.57,10.63,8534.59,67.43,39.41
2021-01-31 09:12:00,77.2157,41.8103,13.83,3.57,29.32,613.45,73.91,35.35
2023-04-05 17:35:00,-128.6132,1.3619,13.1,21.61,26.96,1089.36,91.33,35.96
2019-04-02 23:04:00,-31.6638,-51.856,23.49,1.06,23.16,275.87,69.39,33.78
2019-02-06 11:57:00,-52.4786,-55.3331,15.53,13.2,32.76,1804.74,95.94,34.0
2022-04-16 08:44:00,-100.9705,49.7025,26.38,19.98,33.55,1312.9,93.69,37.01
2024-03-09 09:08:00,10.3825,76.7757,16.86,13.68,33.24,5093.58,80.2,39.73
2023-07-22 21:46:00,-49.2945,-68.3111,31.35,6.83,24.95,3159.19,99.91,30.58
2021-08-29 00:43:00,93.4318,31.553,22.99,19.1,22.98,501.49,71.81,37.7
2020-10-23 05:50:00,50.03,41.0154,30.69,11.48,16.72,4943.88,97.26,33.77
2023-12-16 15:30:00,-7.0065,1.8477,0.07,2.4,14.05,6364.34,71.64,34.12
2019-12-09 09:58:00,27.172,-30.3896,32.78,6.56,23.93,4072.53,87.78,33.24
2019-05-26 02:57:00,-24.7755,37.5099,-0.56,13.98,13.71,2863.84,90.21,35.41
2022-06-29 22:02:00,102.0197,-7.6704,33.04,15.79,14.3,4295.01,86.02,35.86
2020-08-23 11:26:00,165.7489,-7.4753,25.44,12.8,18.92,5718.88,81.46,36.65
2023-02-19 23:07:00,96.0619,-71.6803,26.68,5.34,14.67,4796.31,86.11,36.1
2022-01-22 20:18:00,130.2139,23.3582,5.6,14.03,22.54,1026.03,60.93,37.75
2022-09-21 23:43:00,102.1189,-73.5906,23.1,6.98,26.59,5025.22,95.24,36.23
2024-03-06 07:38:00,-33.2598,-39.7581,21.1,4.07,27.45,7923.67,81.31,39.8
2024-07-23 05:04:00,127.4968,-57.5853,9.41,23.53,23.32,9019.97,79.37,33.2
2024-03-15 09:49:00,-166.338,80.1222,15.1,6.5,23.04,4834.92,82.99,36.32
2020-12-01 03:07:00,138.7995,-75.5603,24.75,7.06,21.87,10931.72,82.83,31.12
2021-09-10 10:16:00,-10.7948,-6.7502,19.29,22.21,16.13,9271.44,89.16,33.87
2024-03-20 20:56:00,-61.2022,20.3261,7.3,1.85,26.36,2369.24,63.5,31.23
2021-03-26 11:44:00,9.0584,-6.1126,2.84,13.78,26.43,5024.47,97.63,35.73
2019-09-04 20:32:00,67.6651,29.1292,5.02,19.16,16.4,3250.1,97.63,38.93
2021-11-20 15:46:00,41.5058,-84.3245,33.82,5.39,27.51,6052.64,60.5,36.85
2019-04-18 07:06:00,42.5162,76.9249,3.23,20.79,31.45,2465.31,80.97,39.92
2020-02-22 11:52:00,-144.0156,-26.1417,13.14,18.78,24.87,387.52,89.31,38.25
2022-11-22 15:42:00,82.4381,-12.0881,18.69,11.12,12.94,9948.2,71.19,38.82
2019-09-13 16:11:00,76.2082,6.8097,14.21,1.21,18.18,5717.37,85.56,37.26
2021-04-17 18:42:00,-138.3276,25.9757,0.97,24.19,12.32,10064.58,86.24,32.3
2020-07-06 20:28:00,-164.3079,-67.3988,20.89,14.85,17.55,1299.67,68.69,34.0
2023-01-17 23:24:00,173.8081,-23.938,9.24,11.96,15.3,1666.31,68.42,36.92
2022-11-24 19:15:00,88.647,17.308,26.68,21.91,23.87,2491.32,90.1,35.98
2024-12-21 04:20:00,38.0793,5.0254,21.08,9.38,20.59,5028.31,88.37,35.51
2019-12-14 05:40:00,-66.1503,-80.7028,32.99,13.22,28.07,9680.02,94.53,32.21
2019-12-14 16:13:00,-80.7633,45.0131,2.86,21.18,19.08,7154.53,95.36,39.47
2020-08-05 21:50:00,-131.2657,-20.3438,17.55,8.61,13.87,605.05,66.32,30.49
2023-05-20 19:30:00,39.0756,-86.499,32.86,18.85,15.9,4479.15,92.13,39.5
2019-04-09 17:29:00,27.3541,53.3932,15.92,4.92,23.64,7955.8,86.56,32.41
2020-07-07 10:26:00,156.7812,-88.9639,9.79,16.96,21.25,3546.25,85.79,35.0
2021-12-04 23:50:00,46.0136,-53.6151,29.15,11.78,11.07,5418.18,70.81,34.84
2024-02-22 11:48:00,-17.4749,40.4171,0.31,2.45,15.25,7825.74,93.16,30.55
2021-01-03 21:43:00,143.0254,16.7587,22.48,1.67,17.42,10614.84,99.6,38.26
2023-06-16 12:24:00,41.0601,10.445,7.7,10.36,28.13,3665.35,66.52,30.82
2022-10-19 18:45:00,77.1314,1.2169,3.58,17.19,28.26,8188.15,89.59,31.13
2019-10-07 18:18:00,45.6003,82.4676,32.72,14.29,27.45,8221.44,75.19,31.94
2020-01-06 08:47:00,-119.0019,-79.2667,25.49,21.08,30.46,5969.72,67.52,35.67
2023-08-31 23:47:00,-135.414,-6.8034,30.41,8.52,31.85,8947.01,65.54,35.08
2022-09-10 20:53:00,44.8468,84.3674,17.69,20.78,11.78,5897.28,68.35,38.02
2022-04-08 22:44:00,149.0424,-42.7555,7.29,-1.0,22.33,6874.99,94.06,35.43
2024-08-23 06:28:00,166.9164,-84.078,19.31,7.88,13.72,9209.44,81.92,35.17
2020-05-14 05:06:00,178.3506,-4.4179,33.85,-0.03,18.85,5238.92,95.68,31.98
2023-04-22 20:17:00,123.8391,48.7734,4.59,22.82,26.58,5257.51,96.36,32.87
2024-06-29 11:37:00,-49.0007,-53.8026,31.18,10.83,25.04,6501.43,66.03,34.71
2022-05-04 18:43:00,40.8668,-45.3099,14.33,6.54,13.21,8846.14,85.15,38.33
2021-03-25 02:22:00,39.2599,-60.9904,14.03,11.3,28.93,1399.05,62.05,34.31
2020-12-31 19:59:00,13.5187,-25.337,15.59,12.39,29.68,8483.39,70.95,33.66
2021-05-24 15:40:00,87.1433,69.2367,29.46,20.85,13.48,3242.35,66.93,37.52
2024-12-18 04:19:00,-118.8052,-53.4498,19.3,12.65,25.39,781.37,93.55,37.37
2023-08-05 14:05:00,-112.0718,-42.7581,25.68,9.65,33.63,8713.93,74.59,38.25
2020-09-26 03:39:00,160.0814,69.2648,19.96,23.96,12.35,1596.58,99.74,38.2
2021-12-10 04:12:00,122.3493,77.2011,1.94,24.15,14.12,2345.89,65.65,33.61
2022-05-13 21:10:00,114.6673,-80.3816,22.77,-0.96,29.14,7767.85,69.13,32.55
2021-08-06 07:24:00,-6.0814,7.3428,8.04,17.08,18.42,6209.75,85.8,38.84
2024-09-10 23:27:00,24.3965,-36.6358,1.09,8.04,33.89,10125.46,98.75,37.03
2023-10-08 12:02:00,44.9633,-59.5975,4.29,16.23,25.61,10497.68,89.34,30.22
2022-06-05 19:46:00,-74.1691,3.2678,21.31,15.2,22.08,3453.58,65.03,33.52
2019-07-26 20:44:00,-73.9033,50.2096,27.18,6.91,18.44,3566.17,76.58,35.79
2021-03-03 09:43:00,-115.2447,-59.1113,10.14,24.64,15.98,2307.16,99.85,39.15
2021-10-02 00:45:00,21.6696,-31.8642,14.07,7.64,26.25,5693.78,62.78,32.34
2022-03-11 07:47:00,-121.1342,12.3922,13.14,15.06,24.8,4157.86,71.42,32.22
2023-08-05 00:15:00,-107.5876,70.5836,15.62,19.96,18.95,161.18,64.98,37.06
2019-03-23 06:14:00,144.9119,70.3471,15.54,1.93,32.94,4344.51,92.82,36.35
2022-11-07 18:54:00,9.346,28.7009,-1.87,6.12,29.05,678.72,93.34,35.84
2023-01-20 23:55:00,42.865,42.5338,29.35,3.37,16.5,8789.48,73.75,34.2
2020-02-23 23:32:00,-131.6537,-70.3318,11.98,19.11,33.58,10217.82,73.44,38.79
2019-08-03 12:30:00,-105.8171,31.9554,23.94,19.63,28.89,3254.06,92.54,33.85
2023-03-01 21:54:00,-144.6361,-29.6473,0.59,4.91,32.43,7157.85,66.31,35.17
2023-02-10 20:38:00,-82.2544,38.4111,31.41,-1.89,13.41,973.73,92.88,30.4
2019-06-04 14:15:00,137.3578,-66.9571,28.48,9.43,10.82,3998.76,63.87,31.08
2019-04-25 05:54:00,139.9139,14.9701,22.48,16.55,22.32,6335.04,71.79,39.69
2021-09-19 11:17:00,62.4922,-25.3655,-1.13,14.81,21.2,1145.9,80.15,30.85
2019-01-12 19:44:00,135.2466,-13.025,29.72,10.03,31.75,4148.54,64.83,36.48
2024-07-06 21:32:00,-111.261,-70.4328,24.81,6.15,14.3,10507.65,62.99,30.14
2024-07-29 06:46:00,-126.7226,34.1855,33.03,10.81,10.59,1826.91,70.8,39.58
2020-06-24 21:44:00,95.5812,44.1794,28.64,-1.59,23.23,6822.53,83.45,34.87
2019-03-18 08:23:00,176.2737,-65.8139,33.23,-0.01,14.44,9166.83,92.53,37.59
2021-11-04 03:12:00,78.3522,0.6535,14.95,2.39,11.24,8482.88,89.3,32.44
2019-06-21 04:06:00,-166.6704,51.6705,28.73,14.89,10.56,8485.2,81.9,38.08
2020-05-03 13:57:00,-113.805,-49.8146,17.71,3.91,13.56,650.35,86.44,34.76
2021-01-26 00:51:00,-90.8982,-73.4626,33.7,9.43,19.4,10709.62,81.5,38.63
2020-11-04 03:23:00,-27.8076,74.0591,-0.75,14.78,32.1,7998.59,81.65,31.24
2020-11-03 06:00:00,-100.4602,47.3511,8.22,20.43,29.01,10497.75,60.64,35.18
2019-09-16 11:50:00,-158.1736,-35.295,-0.19,12.84,23.25,10771.85,75.32,33.11
2022-01-23 21:15:00,-87.002,41.9923,15.48,2.78,20.76,3927.03,82.35,31.16
2019-09-03 05:28:00,-53.649,-84.8109,26.44,23.7,21.39,5977.21,83.77,33.04
2021-02-23 20:59:00,-77.9002,55.4244,20.05,0.43,32.12,8024.12,80.31,32.04
2022-09-22 20:50:00,-169.9904,-20.0026,26.99,7.91,28.12,9339.92,87.93,33.97
2020-10-12 23:06:00,153.9407,-42.3328,17.28,22.88,14.3,10680.42,74.73,36.78
2022-04-08 06:04:00,14.9005,-52.1477,-0.01,14.26,33.49,10719.02,65.72,30.32
2023-05-03 20:17:00,125.4779,-15.7061,29.28,15.89,29.32,3605.29,61.28,39.55
2022-01-27 19:14:00,-174.4446,27.3982,17.18,6.15,10.85,7485.26,82.8,35.63
2020-04-05 18:11:00,106.9458,52.9907,24.69,0.12,22.56,1616.26,79.89,39.86
2020-07-27 22:20:00,73.5999,-86.5256,8.89,7.88,26.32,8915.77,69.44,39.7
2020-10-07 06:25:00,171.7553,79.3108,34.89,8.86,11.52,1754.51,68.86,35.63
2023-02-22 15:07:00,-138.7192,60.6722,12.44,5.3,18.83,9797.48,83.25,30.24
2021-08-26 03:20:00,51.3546,82.6789,31.21,3.82,26.21,10770.1,64.28,37.75
2023-02-20 06:14:00,-172.3738,-43.7334,4.59,7.6,30.4,949.83,65.44,39.43
2024-05-08 16:42:00,-51.4838,-61.2119,23.25,15.26,34.43,5635.95,69.95,38.89
2020-02-29 04:56:00,48.8738,67.4589,15.88,23.62,13.04,2912.05,95.39,37.18
2020-03-06 13:03:00,155.5513,-86.6635,34.21,17.0,25.81,5170.38,88.21,30.44
2023-05-08 19:33:00,-150.1532,-15.2067,22.97,19.05,32.32,3231.52,82.3,33.19
2024-10-24 00:23:00,-3.8699,-12.6444,5.98,6.26,27.92,722.12,74.77,35.44
2021-07-04 04:37:00,-94.1819,-49.2865,11.12,0.83,25.81,4335.42,76.7,39.67
2022-06-09 06:35:00,-102.1536,-48.2932,17.22,5.87,15.36,2250.27,66.88,33.43
2021-09-02 19:14:00,67.7903,30.1002,30.23,8.87,30.38,6042.19,93.62,39.51
2022-05-29 11:47:00,-170.1828,-32.5073,16.74,16.63,24.06,7486.12,67.28,34.81
2022-03-12 12:42:00,47.4353,-71.3502,0.99,23.36,12.79,4458.38,90.43,30.48
2019-08-22 03:26:00,-121.5437,-29.1761,3.22,19.85,33.39,2240.04,69.58,30.9
2023-02-03 08:52:00,-174.6916,0.0432,14.88,5.19,34.71,2108.75,90.26,31.97
2019-02-21 08:52:00,15.7378,-82.614,2.9,20.15,23.44,26.26,72.16,38.68
2023-05-12 23:51:00,-139.5386,88.3344,13.43,9.12,29.41,7726.24,99.25,34.29
2020-10-08 20:41:00,22.1346,37.4081,9.3,2.74,24.58,2784.39,96.8,38.19
2022-07-07 04:04:00,-79.0266,-69.5957,-1.02,10.45,20.56,10678.14,95.05,34.52
2024-07-17 15:40:00,-79.6253,-82.2093,34.09,13.21,20.23,8217.63,67.25,35.67
2023-03-06 03:01:00,109.9336,88.4099,25.93,18.61,34.11,3249.16,63.35,36.32
2024-07-22 02:49:00,76.2511,22.6588,20.37,7.45,19.22,1748.4,98.57,35.17
2023-09-30 10:52:00,117.9828,17.98,8.83,1.96,22.26,6867.78,77.43,35.34
2020-10-29 17:18:00,-27.0007,-50.0653,3.86,0.55,16.21,9510.13,95.03,35.07
2024-12-18 08:35:00,-139.5544,67.4501,12.73,1.04,16.33,6427.55,79.48,34.13
2019-09-13 16:16:00,94.8649,-77.3711,-1.55,23.65,18.91,120.72,85.97,38.96
2024-10-11 22:22:00,132.1802,47.8874,18.14,23.7,33.12,8649.26,90.22,32.39
2024-02-04 14:46:00,31.6469,-65.9854,-1.87,24.16,19.91,10606.45,81.39,39.73
2019-09-16 18:27:00,-100.6498,54.5255,8.9,6.17,23.81,522.19,97.48,37.76
2022-07-06 05:03:00,96.0456,-51.3726,4.21,3.17,23.64,8900.43,61.92,35.54
2023-08-22 12:58:00,-164.0773,85.4426,30.75,24.48,24.58,7908.95,93.4,32.44
2021-03-23 10:36:00,-56.2115,-53.4566,29.9,24.68,30.5,4372.46,87.51,32.16
2022-05-01 08:16:00,-39.3081,18.1278,26.8,0.12,32.53,6974.78,73.23,37.19
2022-10-29 00:02:00,-60.6427,66.2074,24.83,18.32,15.22,1746.86,78.81,30.69
2023-02-27 20:30:00,160.1415,-12.0438,27.08,5.79,31.51,7921.05,78.88,34.37
2023-12-23 22:29:00,119.6077,-5.108,2.1,22.55,23.69,6393.66,61.72,32.59
2023-02-24 21:14:00,10.9445,80.3781,25.53,0.41,33.11,952.42,81.41,30.85
2024-03-29 08:55:00,156.6525,-76.9967,29.41,21.99,32.9,9550.62,62.64,39.67
2019-11-26 19:40:00,-123.8174,2.197,7.45,-1.93,19.74,1411.98,80.64,33.33
2021-03-31 20:00:00,-145.2946,-17.854,20.08,12.09,26.3,4821.34,68.61,32.7
2023-11-29 18:13:00,-41.5142,-0.7419,18.65,7.06,31.79,1442.91,93.34,30.63
2023-05-27 05:11:00,176.7292,-37.0572,6.97,9.54,19.62,7107.34,62.78,38.73
2024-09-05 14:45:00,145.3319,-77.1154,-0.54,9.71,11.1,8116.41,71.8,30.57
2020-01-20 10:27:00,-100.112,-44.9336,31.36,15.65,19.0,10419.56,76.34,30.23
2023-01-04 02:50:00,154.8044,-86.1865,19.07,-1.38,19.14,2778.64,84.09,32.96
2023-05-15 01:31:00,47.1994,-67.7992,14.81,16.67,30.17,4029.27,99.5,34.29
2021-09-15 06:07:00,-68.7022,-45.9728,29.99,-1.4,17.74,4253.9,65.18,36.0
2019-09-03 14:41:00,114.2168,-36.8226,24.61,3.0,32.35,1067.01,74.91,35.7
2022-02-25 12:45:00,128.4161,-22.3161,4.45,14.38,23.72,8886.98,87.24,33.4
2021-03-13 10:02:00,-179.8181,71.9381,16.4,0.33,24.65,909.79,74.95,36.78
2022-11-18 14:10:00,-131.5076,11.7924,21.71,24.75,30.18,3723.99,69.63,34.21
2019-04-21 23:12:00,89.7877,70.9806,24.19,19.18,13.36,2094.22,92.6,35.88
2024-12-19 12:08:00,40.3603,-78.4973,20.49,17.05,10.45,7308.18,67.49,38.61
2023-01-04 16:33:00,-85.9185,-30.1067,15.75,5.23,11.42,9961.27,73.46,39.29
2022-02-17 04:47:00,-81.1286,-20.4857,-1.8,-0.69,10.77,8211.33,69.62,38.42
2023-10-01 00:59:00,-140.0182,-79.1776,10.96,24.43,27.5,8519.7,98.42,36.44
2020-10-13 20:10:00,-26.1636,76.118,19.93,1.99,16.12,863.53,93.45,30.07
2024-09-22 18:57:00,-157.9064,-38.2126,14.94,20.43,31.44,8128.57,78.44,32.91
2021-12-03 13:33:00,66.1297,50.7004,-1.4,3.33,32.07,687.84,93.61,31.3
2023-12-22 03:51:00,-91.6681,-5.8412,-1.06,8.1,18.9,5326.27,87.3,37.27
2024-03-25 15:09:00,137.2183,-9.1534,33.01,16.73,14.87,7611.39,74.28,31.89
2022-02-06 01:34:00,-145.821,62.6348,6.53,23.52,22.47,2802.08,68.37,32.69
2024-04-09 18:58:00,69.1337,-29.7925,26.01,-1.47,30.4,7508.25,74.42,33.7
2021-08-06 19:50:00,133.4173,-82.6211,20.75,5.04,27.12,9685.84,80.73,33.83
2019-09-21 13:09:00,73.4644,3.026,24.69,18.65,10.64,9657.62,68.0,31.8
2023-04-14 14:22:00,153.4309,-47.1246,-0.97,2.68,10.18,2113.14,70.94,37.06
2020-06-18 17:45:00,-61.721,-27.9622,4.41,1.01,12.85,3019.67,85.87,33.57
2023-04-13 09:46:00,-131.3272,-25.4577,21.32,-0.75,18.42,7326.42,88.97,35.69
2023-03-20 22:01:00,-54.1499,70.1225,1.32,11.57,23.42,9254.47,78.24,31.33
2023-05-22 06:54:00,34.6145,66.3748,26.3,18.73,30.44,5007.41,98.78,30.09
2023-04-16 09:18:00,160.4767,78.119,34.31,23.97,13.57,10144.2,72.2,36.06
2024-02-16 18:36:00,-73.6109,13.6535,16.88,5.22,13.81,6320.76,96.47,37.38
2024-08-29 12:12:00,66.7429,16.9482,12.1,1.28,31.59,2881.42,70.97,36.48
2023-04-28 10:47:00,-143.7851,-1.6146,0.28,8.87,33.1,219.63,89.42,30.17
2021-06-29 16:53:00,-83.4725,42.2173,5.57,-0.5,23.78,8880.95,99.94,33.39
2022-08-22 18:03:00,-122.4804,76.0686,34.66,6.95,29.62,1020.85,93.34,39.11
2024-03-25 04:38:00,-7.694,-85.418,6.53,15.36,18.57,862.87,79.01,36.92
2023-09-02 07:32:00,157.2428,-40.8423,1.3,2.54,33.66,8548.47,64.98,37.84
2021-10-15 09:21:00,149.446,-80.7231,32.02,15.06,32.62,348.15,98.65,30.18
2021-09-06 11:34:00,-26.2339,-28.726,20.7,24.24,31.24,9270.36,88.83,34.25
2021-09-03 08:09:00,128.7452,62.6534,1.18,21.33,10.32,6585.97,93.52,39.27
2024-11-19 00:21:00,-24.6685,-3.1027,17.4,7.63,23.08,7002.0,82.91,31.85
2019-04-18 04:12:00,-32.7409,70.3006,21.72,9.38,10.67,10318.56,79.13,38.34
2023-06-15 14:21:00,138.4212,64.8132,16.43,9.32,26.94,9533.61,63.14,30.36
2021-05-24 07:36:00,-168.9878,-64.5082,23.29,21.22,14.59,835.95,62.48,32.55
2024-10-08 01:57:00,137.0573,-38.9476,8.03,24.83,25.99,9382.84,83.28,32.22
2020-07-13 20:34:00,120.4836,9.9638,-0.93,20.3,12.45,7338.6,67.55,30.15
2021-05-23 18:07:00,-107.6702,-24.1046,33.49,13.07,28.92,3484.51,87.0,36.91
2023-04-18 11:27:00,-33.7099,21.4651,22.37,0.63,28.16,9386.97,98.28,38.22
2022-04-03 15:24:00,126.4891,17.4011,4.33,23.77,10.12,256.29,74.23,33.25
2022-08-08 16:23:00,20.9032,-84.259,-1.55,21.22,29.8,9212.98,89.48,36.01
2021-07-05 01:30:00,82.244,-18.3523,6.1,20.72,14.09,6822.1,96.45,32.13
2021-05-25 00:29:00,-123.7815,-9.1718,13.69,8.58,12.73,2872.85,93.75,31.75
2021-03-29 16:51:00,-9.3943,70.1707,33.94,10.07,22.51,65.53,63.36,34.08
2021-06-25 12:26:00,4.004,38.0562,24.69,1.23,24.75,5734.58,87.1,31.67
2019-07-19 09:07:00,-145.846,-48.1335,8.54,23.32,12.58,4644.82,72.1,37.97
2020-03-23 19:07:00,-63.033,15.3292,28.78,23.47,17.62,9488.03,96.11,32.49
2021-04-20 06:13:00,84.2359,-15.1207,23.71,4.87,20.19,8667.07,66.83,30.52
2022-02-27 10:07:00,-118.784,71.9887,17.09,16.79,33.59,6486.24,68.9,38.68
2021-11-02 20:46:00,43.7097,-83.6185,0.5,3.49,16.28,1659.34,79.68,39.09
2021-09-14 02:22:00,-153.0277,89.3821,20.1,8.61,16.51,7987.36,73.22,36.3
2020-06-10 01:50:00,-152.1508,-65.7884,2.44,6.16,26.48,6529.85,74.38,31.21
2020-04-04 19:35:00,70.0886,23.599,29.23,8.52,28.18,247.98,76.98,37.15
2024-06-09 04:02:00,177.3354,-36.5296,4.07,6.34,10.27,8379.88,65.75,31.62
2023-03-18 11:36:00,-49.1032,1.6303,7.99,7.32,13.35,9148.93,63.84,32.39
2024-06-23 13:27:00,41.6589,-35.3277,9.88,19.36,18.94,8519.43,67.72,32.46
2020-04-19 21:09:00,42.9059,-11.5813,26.61,6.1,25.8,1939.64,81.36,37.73
2023-05-22 03:37:00,-116.7683,-48.3412,14.22,20.0,13.35,5527.51,76.05,30.65
2020-09-23 21:47:00,158.5609,-75.125,29.56,13.33,18.92,5800.1,86.56,36.5
2024-05-12 14:29:00,9.9864,22.1289,11.43,19.07,12.01,10277.9,87.72,31.9
2023-04-06 19:25:00,-39.303,67.6362,7.57,22.81,24.28,10181.64,85.22,35.62
2022-06-12 21:20:00,-131.4856,11.0111,31.1,1.74,20.66,685.07,69.09,32.98
2022-07-04 04:12:00,22.437,-6.3553,28.54,7.29,29.7,10991.17,84.89,32.03
2023-06-09 13:08:00,144.9158,-85.0845,24.54,-0.5,24.35,8653.59,82.52,37.1
2023-05-14 21:21:00,3.7197,-1.5404,3.84,8.99,26.48,4130.85,85.5,38.4
2020-12-04 22:05:00,-135.6134,42.5278,6.7,4.41,26.78,8176.11,69.96,38.98
2021-05-07 04:08:00,-80.0902,-61.5388,33.16,13.44,24.74,4143.15,99.54,33.96
2019-08-20 13:43:00,175.5413,47.5994,12.06,19.15,10.4,10299.07,99.49,33.78
2022-05-30 19:51:00,-35.5155,-2.9209,22.58,11.13,30.8,4159.24,95.15,37.43
